duplicateGroupId,ruleId,itemIds,count,gradeLevel,itemType,standardCode,normalizedStem,normalizedChoices,sourceType,severity
01c0d6bc5226,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,60029|cmox1wex1000u11juvoih70n6|cmp30b1p8000wrzygv8iwtt60|cmp30b8nh002mrzygequ4iz1x|cmp39561o000unrdz0mvnjs8v|cmp39lq5n000u11ze65f5w5az|cmp3dtj9a000uchf9sqp0jtsq|cmp5noc2b000u149waaanvje6|cmp61ap8f000ur85qd8seyop5|cmp62uiy3000uajtyb0sbc5sd|cmp7kxbgx000xnu4u61404ntw,11,6,DRAG_DROP,CC.1.2.6.D,match each detail to the correct passage title each passage title may connect to more than one detail,students grow herbs in recycled containers | people use soil tests and surveys before making a decision | the text focuses on patience observation and classroom responsibility | a group debates whether an unused space should become a garden or parking area,database|generated,WARNING
40d62006790d,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,60031|cmowzttnk000wtwqw2v9ed4bq|cmox0dd9y000wvlf17uzb5fut|cmox0o8my000w74o5cazybrzm|cmox1en8o000w7pv39bj7zahj|cmox1wex1000w11juq52o77xf|cmp30b1p8000yrzygrpp4vuav|cmp30b8ni002orzygaoipf1mj|cmp39561o000wnrdz10xtcyel|cmp39lq5o000w11zevtong0kj|cmp3dtj9a000wchf9eltbwx02|cmp5noc2b000w149w0hy4zjse|cmp61ap8f000wr85q29q8lzct|cmp62uiy3000wajtyn9mpef26|cmp7kxbgy000znu4urgvvz2np,15,6,HOT_TEXT,CC.1.2.6.A,read the paragraph select the sentence that should be revised to maintain the style of the paragraph,in many areas around the world highways pass directly through the habitats of many animals | crossing the roads got really really hard for some animals | as a result people have designed and built special bridges and tunnels just for wildlife | these new wildlife crossings allow animals to move over or under the highway safely,database|generated,WARNING
d519dffee3ab,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,60032|cmowe892700055ish4omnl0fo|cmoweqxg200056zhzjxbdf5qu|cmowg7f490005pspnqpc1ei5b|cmowg7f4a0012pspnta9ved4v|cmowzttnk000xtwqw75pde0uh|cmox0dd9y000xvlf1uitexay7|cmox0o8my000x74o5mtfvv8f8|cmox1en8o000x7pv33y4n5cux|cmox1wex1000x11jutd6yge9n|cmp30b1p8000zrzyg0e22v45j|cmp30b8ni002przyg771p27jv|cmp39561o000xnrdz6j6lsx9r|cmp39lq5o000x11zesgjj51xw|cmp3dtj9a000xchf9e768igb6|cmp5noc2b000x149w2hrbxxgc|cmp61ap8g000xr85qms8szz85|cmp62uiy3000xajtyq2ajfifx|cmp7kxbgy0010nu4ue8dav9pb,19,6,MCQ,CC.1.2.6.A,which description provides the best objective summary of designing a water smart schoolyard,the author develops the idea with relevant details from the passage | the author includes details that do not connect to one idea | the passage is mostly a list without a structure | the best answer can be found by using the title only,database|generated,WARNING
98e6280eb70d,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,60033|60037|60039|cmowzttnk000ytwqwzkcxemnu|cmowzttnl0012twqw5hnd98ct|cmowzttnl0014twqwwuvi8iiw|cmox0dd9y000yvlf12hr793ui|cmox0dd9y0012vlf1gam6371d|cmox0dd9y0014vlf19xr5bpys|cmox0o8my000y74o5cs4wdboc|cmox0o8mz001274o54hfnq4n7|cmox0o8mz001474o5rliw8jgc|cmox1en8p000y7pv3aqpgnfl8|cmox1en8p00127pv30goamu71|cmox1en8p00147pv3ahl7a2ao|cmox1wex1000y11ju6fc3aees|cmox1wex1001211ju14kp8a7u|cmox1wex2001411ju8zw85vds|cmp30b1p80010rzyg783zaizw|cmp30b1p90014rzyghom5sce1|cmp30b1p90016rzygu79ly4pn|cmp30b8ni002qrzygm98wpgxg|cmp30b8ni002urzygjihm31nk|cmp30b8ni002wrzygd9hzsacd|cmp39561o000ynrdzx683m34g|cmp39561o0012nrdz3vi7hf20|cmp39561p0014nrdzqenp7id2|cmp39lq5o000y11zezunnyjnt|cmp39lq5o001211ze3a84bs8v|cmp39lq5o001411zec0k362uq|cmp3dtj9a000ychf9s3gsdvi9|cmp3dtj9b0012chf99tp155os|cmp3dtj9b0014chf9lhazzyv4|cmp5noc2c000y149wy43iy3lg|cmp5noc2j0012149w9zmue4wa|cmp5noc2j0014149wf7xj9ynj|cmp61ap8g000yr85qlccksv8v|cmp61ap8g0012r85qgqqj10yz|cmp61ap8h0014r85qs62wauuc|cmp62uiy3000yajtyv1jduwnq|cmp62uiy40012ajtysl6loxje|cmp62uiy40014ajty6lqwy5sq|cmp7kxbgy0011nu4uddhqwcz4|cmp7kxbgy0015nu4uxvsqeg4q|cmp7kxbgy0017nu4u4mwagxhs,45,6,MCQ,CC.1.2.6.B,which evidence from the passage best supports the inference about how the character changes in designing a water smart schoolyard,a detail that requires readers to connect clues and support an inference | a detail that is obvious but unsupported by other clues | a detail that repeats the title without analysis | a detail that does not connect to the conclusion,database|generated,WARNING
54dee1cb1c6f,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,60034|cmowe8928000u5ishantbpdt9|cmoweqxg4000u6zhz2og85ysw|cmowg7f4a000upspnhnkmpmiu|cmowzttnl000ztwqwq0fa0ko1|cmox0dd9y000zvlf1x0evh518|cmox0o8my000z74o5t9q83thj|cmox1en8p000z7pv36w8glrdz|cmox1wex1000z11juzo53pitk|cmp30b1p80011rzygfaig453n|cmp30b8ni002rrzygae3s2w4u|cmp39561o000znrdz6m26y0wx|cmp39lq5o000z11zes2fhii2p|cmp3dtj9a000zchf9822o51cy|cmp5noc2c000z149w960xeinj|cmp61ap8g000zr85qyy8zcz82|cmp62uiy4000zajty564v58yz|cmp7kxbgy0012nu4ucavrx27w,18,6,EBSR,CC.1.2.6.C,how does the character s impression or understanding change in designing a water smart schoolyard,the passage mainly lists unrelated facts | the author develops an idea through connected evidence | the passage avoids explaining causes | the title is the only useful clue,database|generated,WARNING
ff270bba4bd4,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,60035|60041|cmowe8928000p5ishoe1rhwwp|cmoweqxg3000p6zhz7aib67ej|cmowg7f4a000ppspn2nj5pe1a|cmowg7f4a0013pspna9jkq3gd|cmowzttnl0010twqw0cd85tw2|cmowzttnl0016twqwsmgsji7h|cmox0dd9y0010vlf1syet3hax|cmox0dd9y0016vlf1ayab3jpf|cmox0o8my001074o5e8lth1xk|cmox0o8mz001674o5lg2bw5ug|cmox1en8p00107pv35t07nwq2|cmox1en8p00167pv37fvahbv9|cmox1wex1001011ju6whwl9vt|cmox1wex2001611jutrd3aji9|cmp30b1p80012rzygk4p9q88n|cmp30b1p90018rzygf8hljtyx|cmp30b8ni002srzyg7vli6k4y|cmp30b8nj002yrzygp7vldkcv|cmp39561o0010nrdznx2sw8jc|cmp39561p0016nrdzkhtmcihg|cmp39lq5o001011zem06kk5o1|cmp39lq5p001611ze8vf6n3v5|cmp3dtj9a0010chf9jrumtpmt|cmp3dtj9b0016chf9sp8ldwz4|cmp5noc2i0010149w1t2g98w1|cmp5noc2j0016149wgzx3ox7f|cmp61ap8g0010r85qvx3jmk2f|cmp61ap8h0016r85q7cpe2kvi|cmp62uiy40010ajtyxb02otd2|cmp62uiy40016ajtya8v48j60|cmp7kxbgy0013nu4u5zf2aqu6|cmp7kxbgy0019nu4uqwk386pw,34,6,MCQ,CC.1.2.6.D,based on the passage what does the word reveal about the character or idea in designing a water smart schoolyard,the author develops the idea with relevant details from the passage | the author includes details that do not connect to one idea | the passage is mostly a list without a structure | the best answer can be found by using the title only,database|generated,WARNING
f845eca0f676,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,60036|cmox0dd9y0011vlf1ai3m9wvy|cmox0o8mz001174o5oyc5bkf6|cmox1en8p00117pv31ch7pa2q|cmox1wex1001111juodql4abb|cmp30b1p80013rzyg1gjac5zk|cmp30b8ni002trzyg03hysdb3|cmp39561o0011nrdz4ikreb6i|cmp39lq5o001111zemeuy5six|cmp3dtj9a0011chf95b861qdt|cmp5noc2j0011149w2zaxfll1|cmp61ap8g0011r85qyl20ho3x|cmp62uiy40011ajty0subo3tk|cmp7kxbgy0014nu4u1op5xbf2,14,6,DRAG_DROP,CC.1.3.6.G,use the passage and table match each statement to the solution it describes,stores water from the roof for later use | sends water slowly near plant roots | helps reduce wasted water in the schoolyard garden | requires students to think about maintenance before choosing a final plan,database|generated,WARNING
3d156cbae958,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,60038|cmowzttnl0013twqw2qbmmpbn|cmox0dd9y0013vlf1qgavb35x|cmox0o8mz001374o5rjlo66q4|cmox1en8p00137pv31ymxkgh2|cmox1wex2001311ju91pksyph|cmp30b1p90015rzygshf6w76n|cmp30b8ni002vrzygfz5kzihh|cmp39561p0013nrdz2fq3b3cq|cmp39lq5o001311zev19brgu4|cmp3dtj9b0013chf9y1pnwy0w|cmp5noc2j0013149wytlmkiet|cmp61ap8g0013r85qvwlk84ux|cmp62uiy40013ajty7mzj5x0h|cmp7kxbgy0016nu4usr6ufquo,15,6,HOT_TEXT,CC.1.2.6.A,read the paragraph select the sentence that should be revised to maintain the style of the paragraph,in many areas around the world highways pass directly through the habitats of many animals | crossing the roads got really really hard for some animals | as a result people have designed and built special bridges and tunnels just for wildlife | these new wildlife crossings allow animals to move over or under the highway safely,database|generated,WARNING
e28391b839b0,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,60040|cmox0dd9y0015vlf1a0v2z8nn|cmox0o8mz001574o5dgn1jc8k|cmox1en8p00157pv3yhw096vb|cmox1wex2001511ju7j03n5u9|cmp30b1p90017rzyg3dyp9wxj|cmp30b8ni002xrzygaeodqgtc|cmp39561p0015nrdz3pzlakjs|cmp39lq5o001511zewabkyn6j|cmp3dtj9b0015chf92r67usp7|cmp5noc2j0015149wdd6lo8vy|cmp61ap8h0015r85qdic585y4|cmp62uiy40015ajtyg1pbwhe6|cmp7kxbgy0018nu4u725oc1w1,14,6,MULTI_SELECT,CC.1.2.6.C,select two pieces of evidence from designing a water smart schoolyard that best support the central idea,a detail that explains how the problem affects the larger system | a detail that gives unrelated background about a different topic | a detail that shows why the solution or idea matters | a detail that only repeats a word from the title,database|generated,WARNING
6e05dd1dd8e0,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,60050|cmowg7f4a0016pspn5xrso69z|cmowzttnl001ftwqwddacwfg9|cmox0dd9z001fvlf1tvdwml49|cmox0o8mz001f74o59v5bd66d|cmox1en8p001f7pv38b2k5puk|cmox1wex2001f11juicyrao4q|cmp30b1p9001hrzygk9pxxp92|cmp30b8nj0037rzygktevtr2z|cmp39561p001fnrdz3dqoku7k|cmp39lq5p001f11ze7zvy4wbt|cmp3dtj9c001fchf9y4qi4s2i|cmp5noc2k001f149wk59j8afq|cmp61ap8i001fr85qlo8qu74x|cmp62uiy5001fajtyd835jgnh|cmp7kxbgz001inu4uaedxme5r,16,6,MCQ,CC.1.3.6.D,which answer best explains literary vocabulary in the last bell before the storm,the author develops the idea with relevant details from the passage | the author includes details that do not connect to one idea | the passage is mostly a list without a structure | the best answer can be found by using the title only,database|generated,WARNING
d1951592685a,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,60051|cmox1wex2001g11juxa54l309|cmp30b1pa001irzygaiw5jbow|cmp30b8nj0038rzyg9rrdymf8|cmp39561p001gnrdzwg4u3hau|cmp39lq5p001g11zeip5d1lmp|cmp3dtj9c001gchf9waan9yma|cmp5noc2k001g149wnh0m0075|cmp61ap8i001gr85qnlxr2pq1|cmp62uiy5001gajty0ao691nf|cmp7kxbgz001jnu4unsg7vx5j,11,6,MULTI_SELECT,CC.1.3.6.A,select three sentences from the last bell before the storm that best show the experience was important for the narrator,nora had always wanted to help with a project that mattered to the whole school | malik s nervous voice helped nora understand that the problem needed teamwork | the courtyard looked different under the gray sky | nora counted the signs and made a safer plan before moving them | by the end nora understood that responsibility sometimes means asking for help,database|generated,WARNING
4250318c0c0c,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70001|cmp7kxbw7001snu4un7mg3vya,2,7,CONVENTIONS,CC.1.4.7.F1,which sentence is punctuated correctly,my neighbor has a large scruffy black dog that likes to play in our yard | shannon raced toward the ball stretched out her glove and dove to the ground | when i added a new ingredient to the beaker the liquid bubbled fizzed and changed colors | jake tried to reach the toolbox on the shelf but he realized he needed a stool,database|generated,WARNING
cfa74a0ea1d7,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70002|cmp7kxbw7001tnu4u4wyqthq5,2,7,DRAG_DROP,CC.1.4.7.F2,read the paragraph select the word from each drop down list that best completes each sentence,first drop down | second drop down,database|generated,WARNING
44175f92a874,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70003|cmp7kxbw7001unu4u4x6urna3,2,7,HOT_TEXT,CC.1.4.7.F3,read the paragraph select the sentence that contains an inappropriate shift in pronoun person,when students revise an essay they should check whether each detail supports the claim | a writer should reread the draft because you may notice missing evidence | the class discussed its ideas before writing the final paragraph | readers can follow an essay when its organization is clear,database|generated,WARNING
382d04517aab,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70004|cmp7kxbw7001vnu4uscsj57wk,2,7,CONVENTIONS,CC.1.4.7.F4,which revision fixes the sentence fragment,because the rain stopped | because the rain stopped we practiced outside | the rain because stopped | outside because,database|generated,WARNING
ad61fd20c021,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70005|cmp7kxbw7001wnu4uqt740eo2,2,7,CONVENTIONS,CC.1.4.7.F5,which sentence keeps verb tense consistent,maya opened the book and reads | maya opens the book and read | maya opened the book and read the first page | maya opening the book and read,database|generated,WARNING
ce5fc3662e54,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70006|cmp7kxbw7001xnu4uiscnkxch,2,7,MULTI_SELECT,CC.1.4.7.F6,a student is writing a report about the papermaking process complete the table by putting a check mark next to each sentence to show whether the style of the sentence is formal or informal,it is kind of wild that a thin weak piece of paper comes from really really big strong trees | to be made into paper wood must be changed into a liquid substance called pulp | pulp is created by grinding wood chips or using chemicals to break wood into tiny pieces | when pulp is spread out super thin all the water gets kind of pressed out until you ve got paper,database|generated,WARNING
3c9dfb28842a,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70007|cmp7kxbw7001ynu4uh7ac4gw4,2,7,CONVENTIONS,CC.1.4.7.F7,which sentence uses commas correctly,yes i finished the draft | yes i finished the draft | yes i finished the draft | yes i finished the draft,database|generated,WARNING
d70baad53dcd,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70008|cmp7kxbw7001znu4u17mg3713,2,7,CONVENTIONS,CC.1.4.7.F8,which sentence uses an apostrophe correctly,the teachers desk was clean | the teacher s desk was clean | the teachers desk was clean | the teacher desk s was clean,database|generated,WARNING
324da9a8217b,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70009|cmp7kxbw70020nu4uphmqeoir,2,7,DRAG_DROP,CC.1.4.7.F9,read the first sentence of a newspaper article move a sentence from below onto the blank line that best fits the style of the article,blank line,database|generated,WARNING
24f638beec97,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70010|cmp7kxbw70021nu4unh0c1tv9,2,7,MCQ,CC.1.2.7.A,how does the author develop a central idea or theme in how wetlands protect a watershed,the author develops the idea with relevant details from the passage | the author includes details that do not connect to one idea | the passage is mostly a list without a structure | the best answer can be found by using the title only,database|generated,WARNING
5be8f9701829,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70011|70015|cmp7kxbw70022nu4uiv69zhbr|cmp7kxbw80026nu4u65xu1lj5,4,7,MCQ,CC.1.2.7.B,which sentence from the passage best supports the inference about how wetlands protect a watershed,the text uses multiple layers of evidence to imply a deeper meaning | the text has no implied meaning because some facts are stated | the reader should use background knowledge only | the answer should ignore theme or author message,database|generated,WARNING
7682dff0fd63,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70012|cmp7kxbw80023nu4u7e14vdc0,2,7,EBSR,CC.1.2.7.C,which statement best describes a central idea or conclusion in how wetlands protect a watershed,the passage mainly lists unrelated facts | the author develops an idea through connected evidence | the passage avoids explaining causes | the title is the only useful clue,database|generated,WARNING
8d594917a421,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70013|cmp7kxbw80024nu4ud4bzfq8q,2,7,MCQ,CC.1.2.7.D,based on information in how wetlands protect a watershed what does the word or phrase most likely mean,the author develops the idea with relevant details from the passage | the author includes details that do not connect to one idea | the passage is mostly a list without a structure | the best answer can be found by using the title only,database|generated,WARNING
99cd129ad8e1,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70014|cmp7kxbw80025nu4upd4q2uk9,2,7,DRAG_DROP,CC.1.3.7.G,read the information from a reliable website match each cat breed to the characteristic supported by the text,wrinkled skin and almost no hair | soft wavy hair and long legs | active affectionate and attentive | very large ears and eyes,database|generated,WARNING
aeba1d29ead1,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70016|cmp7kxbw80027nu4urbgnrhzh,2,7,HOT_TEXT,CC.1.2.7.A,read the summary select the one sentence that needs to be added to make the summary complete,there are many jellyfish to see at the aquarium | the class visits many of the exhibits and the narrator sees some interesting marine animals | the narrator watches a show that describes why some of the wildlife found in the oceans are in danger | the jellyfish at the aquarium are very pretty,database|generated,WARNING
6996f392ca38,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70017|70042|cmp7kxbw80028nu4ukkdii9t0|cmp7kxbwa002xnu4uwlt66nd4,4,7,MCQ,CC.1.3.7.A,how does the author develop a central idea or theme in the last bell before the storm,the author develops the idea with relevant details from the passage | the author includes details that do not connect to one idea | the passage is mostly a list without a structure | the best answer can be found by using the title only,database|generated,WARNING
61708b7802e5,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70018|70043|70051|cmp7kxbw80029nu4u6nmsfx1c|cmp7kxbwa002ynu4uqvs3bxjy|cmp7kxbwa0036nu4ulkauwi2n,6,7,MCQ,CC.1.3.7.B,which sentence from the passage best supports the inference about the last bell before the storm,the text uses multiple layers of evidence to imply a deeper meaning | the text has no implied meaning because some facts are stated | the reader should use background knowledge only | the answer should ignore theme or author message,database|generated,WARNING
2c3378ec531a,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70019|70044|70052|cmp7kxbw8002anu4umcckyyr0|cmp7kxbwa002znu4un2w6xcy7|cmp7kxbwa0037nu4ur0irj57l,6,7,MCQ,CC.1.3.7.C,how does a change in time or place affect the story in the last bell before the storm,it changes what characters face and helps develop meaning | it has no effect on events | it only changes the font | it makes evidence unnecessary,database|generated,WARNING
ef487f877cad,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70020|70045|cmp7kxbw8002bnu4ulbao5n6a|cmp7kxbwa0030nu4uqv30yx51,4,7,MCQ,CC.1.3.7.C,how does the conflict shape the character s choices in the last bell before the storm,the conflict pressures the character to act and that action changes what happens next | the conflict has no effect on the story | the conflict only explains the title | the conflict is unrelated to character development,database|generated,WARNING
17a4c1a426f5,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70021|70046|cmp7kxbw8002cnu4uxla876s5|cmp7kxbwa0031nu4u1ugya87b,4,7,DRAG_DROP,CC.1.3.7.G,read the information from a reliable website match each cat breed to the characteristic supported by the text,wrinkled skin and almost no hair | soft wavy hair and long legs | active affectionate and attentive | very large ears and eyes,database|generated,WARNING
83ca939a106f,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70022|70047|cmp7kxbw8002dnu4u6yp0a1kp|cmp7kxbwa0032nu4ue272qydd,4,7,MCQ,CC.1.3.7.F / CC.1.2.7.F,how does the author s word choice or figurative language affect meaning in the last bell before the storm,it may represent a barrier the character or community must overcome | it only means the gate is made of metal | it proves the setting is imaginary | it has no connection to the text s meaning,database|generated,WARNING
f6f3b5c0a517,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70023|70048|cmp7kxbw8002enu4urcom3bog|cmp7kxbwa0033nu4u160lvwgv,4,7,HOT_TEXT,CC.1.3.7.E,read the summary select the one sentence that needs to be added to make the summary complete,there are many jellyfish to see at the aquarium | the class visits many of the exhibits and the narrator sees some interesting marine animals | the narrator watches a show that describes why some of the wildlife found in the oceans are in danger | the jellyfish at the aquarium are very pretty,database|generated,WARNING
9a432dec5534,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70024|cmp7kxbw8002fnu4uxggddmhl,2,7,MCQ,CC.1.2.7.A,how does the author develop a central idea or theme in two views of a community garden,the author develops the idea with relevant details from the passage | the author includes details that do not connect to one idea | the passage is mostly a list without a structure | the best answer can be found by using the title only,database|generated,WARNING
69f4b5f383e5,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70025|70029|cmp7kxbw8002gnu4ua7xc9f20|cmp7kxbw9002knu4ur63cwlcx,4,7,MCQ,CC.1.2.7.B,which sentence from the passage best supports the inference about two views of a community garden,the text uses multiple layers of evidence to imply a deeper meaning | the text has no implied meaning because some facts are stated | the reader should use background knowledge only | the answer should ignore theme or author message,database|generated,WARNING
510600b9876b,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70026|cmp7kxbw8002hnu4ux61tffpc,2,7,MCQ,CC.1.3.7.G,which answer best analyzes point of view bias or reliability in two views of a community garden,the author or narrator emphasizes some details over others shaping how readers judge the topic or events | the passage has no viewpoint because it has paragraphs | reliability means every narrator is always correct | bias only appears in fiction,database|generated,WARNING
6698e98eca82,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70027|cmp7kxbw8002inu4ubb0c21jb,2,7,MCQ,CC.1.2.7.C,which statement best describes how a section or part of two views of a community garden contributes to the passage,the author develops the idea with relevant details from the passage | the author includes details that do not connect to one idea | the passage is mostly a list without a structure | the best answer can be found by using the title only,database|generated,WARNING
018f45bf82c5,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70028|cmp7kxbw8002jnu4ubihj4in8,2,7,DRAG_DROP,CC.1.2.7.D,read the information from a reliable website match each cat breed to the characteristic supported by the text,wrinkled skin and almost no hair | soft wavy hair and long legs | active affectionate and attentive | very large ears and eyes,database|generated,WARNING
373ff5ba4e5c,PSSA_DUPLICATE_ITEM_WITH_REORDERED_CHOICES,70030|cmp7kxbw9002lnu4urr8n3ppt,2,7,HOT_TEXT,CC.1.2.7.A,read the summary select the one sentence that needs to be added to make the summary complete,there are many jellyfish to see at the aquarium | the class visits many of the exhibits and the narrator sees some interesting marine animals | the narrator watches a show that describes why some of the wildlife found in the oceans are in danger | the jellyfish at the aquarium are very pretty,database|generated,WARNING
